Vehicle_ID,Frame_ID,Total_Frames,Global_Time,Local_X,Local_Y,Global_X,Global_Y,v_length,v_Width,v_Class,v_Vel,v_Acc,Lane_ID,Preceding,Following,Space_Headway,Time_Headway,lane_change
66,1162,1334,1163134800,26.284,1143.479,2230821.723,1376618.139,16,7,2,0,0,2,68,113,0,0,0
66,1173,1334,1163135900,26.284,1143.479,2230821.723,1376618.139,16,7,2,0,0,2,68,113,0,0,1
66,1174,976,1120000000000,43.732,2096.647,6452629.234,1871968.156,14.5,5.9,2,13.32,8.33,4,59,79,51.19,3.84,2
66,1184,1334,1163137000,26.284,1143.479,2230821.723,1376618.139,16,7,2,0,0,2,68,113,0,0,0
66,1185,1334,1163137100,26.284,1143.479,2230821.723,1376618.139,16,7,2,0,0,2,68,113,0,0,1
66,1190,1334,1163137600,26.284,1143.479,2230821.723,1376618.139,16,7,2,0,0,2,68,113,0,0,1
66,1191,1334,1163137700,26.284,1143.479,2230821.723,1376618.139,16,7,2,0,0,2,68,113,0,0,1
66,1194,976,1120000000000,43.929,2123.357,6452650.012,1871951.368,14.5,5.9,2,10,0.5,4,0,79,0,0,2
66,1197,1334,1163138300,26.284,1143.479,2230821.723,1376618.139,16,7,2,0,0,2,68,113,0,0,0
66,1198,1334,1163138400,26.284,1143.479,2230821.723,1376618.139,16,7,2,0,0,2,68,113,0,0,1
66,1200,1334,1163138600,26.284,1143.479,2230821.723,1376618.139,16,7,2,0,0,2,68,113,0,0,1
66,1203,1334,1163138900,26.284,1143.479,2230821.723,1376618.139,16,7,2,0,0,2,68,113,0,0,1
66,1204,976,1120000000000,43.911,2131.413,6452656.298,1871946.388,14.5,5.9,2,5.93,3.82,4,0,79,0,0,2
66,1211,976,1120000000000,43.928,2135.358,6452659.401,1871943.896,14.5,5.9,2,4.98,0.26,4,0,79,0,0,1
66,1217,976,1120000000000,43.928,2138.357,6452661.749,1871942.028,14.5,5.9,2,4.97,-0.05,4,0,79,0,0,1
66,1222,976,1120000000000,43.928,2141.216,6452663.978,1871940.254,14.5,5.9,2,6.3,-2.79,4,0,79,0,0,1
66,1226,1334,1163141200,26.284,1143.479,2230821.723,1376618.139,16,7,2,0,0,2,68,113,0,0,0
66,1229,1334,1163141500,26.284,1143.479,2230821.723,1376618.139,16,7,2,0,0,2,68,113,0,0,1
66,1230,1334,1163141600,26.284,1143.479,2230821.723,1376618.139,16,7,2,0,0,2,68,113,0,0,1
66,1231,1334,1163141700,26.284,1143.479,2230821.723,1376618.139,16,7,2,0,0,2,68,113,0,0,1
66,1237,1334,1163142300,26.284,1143.479,2230821.723,1376618.139,16,7,2,0,0,2,68,113,0,0,1
66,1254,1334,1163144000,26.284,1143.479,2230821.723,1376618.139,16,7,2,0,0,2,68,113,0,0,1
66,1261,976,1120000000000,43.372,2156.904,6452676.573,1871930.926,14.5,5.9,2,1.5,0,4,0,79,0,0,2
66,1277,1334,1163146300,26.019,1149.53,2230823.929,1376623.752,16,7,2,5.8,12.27,2,68,113,0,0,0
66,1283,976,1120000000000,42.804,2159.468,6452678.921,1871929.781,14.5,5.9,2,0,0,4,0,79,0,0,2
66,1284,976,1120000000000,42.804,2159.468,6452678.921,1871929.781,14.5,5.9,2,0,0,4,0,79,0,0,1
66,1286,1334,1163147200,24.381,1157.814,2230825.73,1376631.981,16,7,2,11.44,11.06,2,68,113,763.51,66.74,0
66,1288,976,1120000000000,42.804,2159.468,6452678.921,1871929.781,14.5,5.9,2,0,0,4,0,79,0,0,2
66,1289,1334,1163147500,23.835,1161.669,2230826.932,1376636.004,16,7,2,14.39,8.84,2,68,113,759.66,52.79,0
66,1292,1334,1163147800,23.526,1166.354,2230828.534,1376640.621,16,7,2,16.08,0.67,2,65,113,53.43,3.32,1
66,1301,1334,1163148700,22.539,1181.995,2230833.739,1376655.391,16,7,2,20.11,8.53,0,0,0,0,0,0
66,1304,976,1120000000000,42.804,2159.468,6452678.921,1871929.781,14.5,5.9,2,0,0,4,0,79,0,0,2
66,1307,1334,1163149300,20.3,1194.59,2230836.564,1376667.848,16,7,2,22.21,7.42,0,0,0,0,0,0
66,1316,1334,1163150200,15.095,1215.519,2230839.717,1376689.105,16,7,2,24.53,-11.54,0,0,0,0,0,1
66,1319,976,1120000000000,42.804,2159.468,6452678.921,1871929.781,14.5,5.9,2,0,0,4,0,79,0,0,2
66,1326,976,1120000000000,42.804,2159.468,6452678.921,1871929.781,14.5,5.9,2,0,0,4,0,79,0,0,1
66,1328,976,1120000000000,42.804,2159.468,6452678.921,1871929.781,14.5,5.9,2,0,0,4,0,79,0,0,1
66,1340,1334,1163152600,14.963,1280.878,2230850.157,1376758.307,16,7,2,32.11,-2.22,2,65,197,59.31,1.85,0
66,1351,1334,1163153700,15.808,1316.955,2230853.886,1376794.574,16,7,2,33.57,11.9,2,65,197,54.89,1.64,1
66,1356,1334,1163154200,16.454,1333.833,2230855.383,1376811.812,16,7,2,29.12,-11.68,2,65,197,52.87,1.82,1
66,1369,1334,1163155500,21.042,1375.251,2230857.995,1376855.651,16,7,2,37.63,-10.28,2,65,197,52.59,1.4,1
66,1389,1334,1163157500,27.288,1447.363,2230860.597,1376925.211,16,7,2,34.51,-1.84,2,65,197,44.72,1.3,1
66,1390,1334,1163157600,27.429,1450.796,2230860.768,1376928.615,16,7,2,34.18,-3.1,2,65,197,44.47,1.3,1
66,1399,1334,1163158500,27.501,1481.111,2230861.377,1376958.948,16,7,2,34.55,3.9,2,65,197,42.88,1.24,1
66,1425,1334,1163161100,27.924,1566.165,2230862.205,1377044.671,16,7,2,27.03,-12.27,2,0,113,0,0,1
66,1436,1334,1163162200,26.202,1599.491,2230859.817,1377078.118,16,7,2,33.72,5.59,0,0,0,0,0,0
66,1441,1334,1163162700,26.671,1616.116,2230860.279,1377094.75,16,7,2,33.56,7.83,0,0,0,0,0,1
66,1445,1334,1163163100,25.592,1629.767,2230858.939,1377108.42,16,7,2,32.95,-11.84,0,0,0,0,0,1
66,1454,1334,1163164000,26.386,1659.696,2230858.599,1377139.028,16,7,2,33.3,5,2,0,197,0,0,2
66,1456,1334,1163164200,26.25,1666.357,2230858.152,1377145.664,16,7,2,33.63,2.85,2,0,197,0,0,1
66,1457,1334,1163164300,26.143,1669.73,2230857.897,1377149.031,16,7,2,33.87,-3.43,2,0,197,0,0,1
66,1461,1334,1163164700,26.314,1683.443,2230857.509,1377162.716,16,7,2,34.15,-2.69,2,0,197,0,0,1
66,1486,1334,1163167200,25.179,1771.645,2230849.608,1377251.907,16,7,2,36.1,-0.22,2,0,197,0,0,1
66,1487,1334,1163167300,25.022,1775.245,2230849.126,1377255.488,16,7,2,36.09,0.31,2,0,197,0,0,1
66,1497,1334,1163168300,25.412,1814.13,2230845.955,1377294.249,16,7,2,40.43,6.2,2,0,197,0,0,1
66,1500,1334,1163168600,25.566,1826.657,2230844.942,1377306.739,16,7,2,42.25,-1.97,2,0,197,0,0,1
66,1501,1334,1163168700,25.603,1830.933,2230844.596,1377311.018,16,7,2,41.75,-10.15,2,0,197,0,0,1
66,1508,1334,1163169400,25.505,1858.333,2230841.725,1377338.617,16,7,2,39.35,0,2,0,197,0,0,1
66,1510,1334,1163169600,25.513,1866.204,2230840.894,1377346.444,16,7,2,39.35,0,2,0,197,0,0,1
66,1532,1334,1163171800,26.243,1958.98,2230830.086,1377439.529,16,7,2,43.72,-5.69,0,0,0,0,0,0
66,1544,1334,1163173000,25.325,2008.291,2230821.71,1377488.356,16,7,2,38.45,-4.35,0,0,0,0,0,1
66,1549,1334,1163173500,24.426,2027.043,2230817.946,1377506.759,16,7,2,36.57,1.86,0,0,0,0,0,1
66,1553,1334,1163173900,23.005,2042.286,2230814.225,1377521.805,16,7,2,38.14,-11.1,0,0,0,0,0,1
67,48,815,1120000000000,-11.423,1514.568,6452423.127,1874193.24,20,7.5,2,51.41,-15.84,2,0,0,0,0,1
67,64,815,1120000000000,-16.082,1426.991,6452421.898,1874103.788,20,7.5,2,51.92,15.57,2,0,73,0,0,1
67,67,815,1120000000000,-19.12,1410.812,6452421.353,1874086.834,20,7.5,2,52.3,-3.84,2,0,73,0,0,1
67,79,815,1120000000000,-26.861,1340.523,6452417.424,1874022.106,20,7.5,2,51.31,10.63,2,0,73,0,0,1
67,85,815,1120000000000,-29.006,1303.396,6452412.422,1873987.617,20,7.5,2,51.53,0,2,0,73,0,0,1
67,95,815,1120000000000,-26.66,1244.148,6452399.173,1873934.386,20,7.5,2,51.33,-3.46,2,0,73,0,0,1
67,97,815,1120000000000,-26.34,1233.355,6452396.17,1873923.946,20,7.5,2,51.3,-12.24,2,0,73,0,0,1
67,106,815,1120000000000,-26.492,1184.796,6452380.569,1873880.218,20,7.5,2,51.32,10.48,2,0,73,0,0,1
67,108,815,1120000000000,-26.315,1174.004,6452376.673,1873870.208,20,7.5,2,51.3,10.05,2,0,73,0,0,1
67,109,815,1120000000000,-26.303,1168.393,6452374.545,1873864.967,20,7.5,2,51.3,10.38,2,0,73,0,0,1
67,110,815,1120000000000,-26.328,1162.649,6452372.334,1873859.617,20,7.5,2,51.31,6.49,2,0,73,0,0,1
67,127,815,1120000000000,-22.748,1058.133,6452330.105,1873770.852,20,7.5,2,52.14,-2.12,2,0,73,0,0,1
67,133,815,1120000000000,-17.827,1023.931,6452313.866,1873739.607,20,7.5,2,51.84,-15.84,2,0,73,0,0,1
67,139,815,1120000000000,-15.336,989.8,6452299.528,1873705.918,20,7.5,2,51.31,-15.84,2,0,73,0,0,1
67,146,815,1120000000000,-17.448,948.238,6452279.522,1873668.898,20,7.5,2,51.33,-11.2,2,0,73,0,0,1
67,151,815,1120000000000,-19.172,921.872,6452268.062,1873643.568,20,7.5,2,51.52,0.3,2,0,73,0,0,1
67,159,815,1120000000000,-22.99,878.743,6452250.261,1873604.107,20,7.5,2,51.54,-1.41,2,0,73,0,0,1
67,171,815,1120000000000,-29.348,818.602,6452225.24,1873548.018,20,7.5,2,49.15,-5.51,2,0,73,0,0,1
67,174,409,1120000000000,27.552,30.002,6451125.8,1873341.555,9,5.5,2,37.67,0,3,64,0,46.51,1.23,2
67,183,409,1120000000000,27.389,63.97,6451148.637,1873316.38,9,5.5,2,35.81,-5.32,3,64,0,39.62,1.11,1
67,184,815,1120000000000,-34.716,751.57,6452199.992,1873491.29,20,7.5,2,45.96,-3.18,2,0,73,0,0,0
67,186,815,1120000000000,-34.594,742.392,6452196.115,1873482.967,20,7.5,2,45.53,-4.22,2,0,73,0,0,1
67,195,409,1120000000000,27.395,105.528,6451176.883,1873285.283,9,5.5,2,35,0,3,64,76,34.03,0.97,2
67,196,409,1120000000000,27.437,109.026,6451179.235,1873282.692,9,5.5,2,35.01,0.24,3,64,76,33.65,0.96,1
67,198,815,1120000000000,-33.773,691.04,6452174.551,1873436.35,20,7.5,2,40.44,-5.7,2,0,73,0,0,0
67,200,815,1120000000000,-33.745,683.038,6452171.104,1873429.135,20,7.5,2,39.7,10.61,2,0,73,0,0,1
67,203,409,1120000000000,27.742,132.895,6451195.267,1873265.011,9,5.5,2,31.66,-8.37,3,64,76,34.62,1.09,2
67,208,815,1120000000000,-34.98,650.456,6452155.885,1873400.413,20,7.5,2,41.95,8.93,2,0,73,0,0,0
67,209,409,1120000000000,27.948,151.025,6451207.466,1873251.594,9,5.5,2,30,0,3,64,76,37.74,1.26,2
67,210,409,1120000000000,27.985,154.025,6451209.482,1873249.373,9,5.5,2,30,0,3,64,76,38.02,1.27,1
67,212,409,1120000000000,28.058,160.048,6451213.515,1873244.93,9,5.5,2,29.78,-3.46,3,64,76,38.42,1.29,1
67,218,409,1120000000000,28.424,177.602,6451225.613,1873231.603,9,5.5,2,30.07,1.89,3,64,76,41.65,1.39,1
67,220,409,1120000000000,28.544,183.64,6451229.676,1873227.183,9,5.5,2,31.32,10.72,3,64,76,42.67,1.36,1
67,226,409,1120000000000,28.922,204.324,6451243.714,1873211.968,9,5.5,2,36.55,4.8,3,64,76,42.18,1.15,1
67,229,815,1120000000000,-36.182,587.871,6452127.581,1873344.474,20,7.5,2,22.89,-7.05,2,0,73,0,0,0
67,230,814,1163041600,12.778,90.817,2230526.199,1375640.567,16,7,2,0,0,1,0,68,0,0,0
67,231,814,1163041700,12.778,90.817,2230526.199,1375640.567,16,7,2,0,0,1,0,68,0,0,1
67,233,814,1163041900,12.778,90.817,2230526.199,1375640.567,16,7,2,0,0,1,0,68,0,0,1
67,235,815,1120000000000,-35.755,576.177,6452122.884,1873333.749,20,7.5,2,17.59,0.38,2,0,73,0,0,2
67,235,409,1120000000000,27.56,236.916,6451267.961,1873188.803,9,5.5,2,33.88,7.15,3,64,76,45.87,1.35,2
67,238,409,1120000000000,27.826,247.491,6451275.48,1873181.165,9,5.5,2,36.97,9.88,3,64,76,48,1.3,1
67,241,409,1120000000000,28.611,259.054,6451283.264,1873172.55,9,5.5,2,39.66,5.47,3,64,76,49.14,1.24,1
67,247,814,1163043300,12.778,90.817,2230526.199,1375640.567,16,7,2,0,0,1,0,68,0,0,0
67,249,814,1163043500,12.778,90.817,2230526.199,1375640.567,16,7,2,0,0,1,0,68,0,0,1
67,251,409,1120000000000,29.055,299.263,6451311.882,1873144.273,9,5.5,2,40.32,-1.04,3,64,76,51.36,1.27,2
67,252,815,1120000000000,-34.729,550.364,6452112.593,1873310.042,20,7.5,2,11.82,-5.97,2,0,73,0,0,0
67,253,814,1163043900,12.778,90.817,2230526.199,1375640.567,16,7,2,0,0,1,0,68,0,0,0
67,253,815,1120000000000,-34.835,549.244,6452112.019,1873309.095,20,7.5,2,11.31,-2.94,2,0,73,0,0,2
67,256,814,1163044200,12.778,90.817,2230526.199,1375640.567,16,7,2,0,0,1,0,68,0,0,0
67,259,814,1163044500,12.778,90.817,2230526.199,1375640.567,16,7,2,0,0,1,0,68,0,0,1
67,266,409,1120000000000,29.109,358.591,6451355.128,1873102.657,9,5.5,2,38.97,11.2,3,64,76,63.94,1.64,2
67,267,409,1120000000000,29.194,362.554,6451357.99,1873099.904,9,5.5,2,40.05,9.29,3,64,76,64.83,1.62,1
67,268,814,1163045400,12.778,90.817,2230526.199,1375640.567,16,7,2,0,0,1,0,68,0,0,0
67,270,409,1120000000000,29.459,374.917,6451366.889,1873091.343,9,5.5,2,41.56,1.58,3,64,76,66.88,1.61,2
67,270,814,1163045600,12.778,90.817,2230526.199,1375640.567,16,7,2,0,0,1,0,68,0,0,0
67,271,409,1120000000000,29.548,379.083,6451369.902,1873088.445,9,5.5,2,41.75,1.49,3,64,76,67.51,1.62,2
67,272,409,1120000000000,29.637,383.25,6451372.894,1873085.567,9,5.5,2,42.05,4.04,3,64,76,68.16,1.62,1
67,273,409,1120000000000,29.709,387.455,6451375.923,1873082.678,9,5.5,2,42.58,6.95,3,64,76,68.78,1.62,1
67,276,815,1120000000000,-34.974,529.653,6452103.382,1873291.501,20,7.5,2,7.23,0.23,2,0,73,0,0,0
67,277,815,1120000000000,-34.926,528.932,6452103.112,1873290.832,20,7.5,2,7.26,0.42,2,0,73,0,0,1
67,280,814,1163046600,12.778,90.817,2230526.199,1375640.567,16,7,2,0,0,1,0,68,0,0,0
67,284,815,1120000000000,-34.775,525.136,6452101.607,1873287.361,20,7.5,2,3.02,-1.05,2,0,73,0,0,2
67,286,814,1163047200,12.778,90.817,2230526.199,1375640.567,16,7,2,0,0,1,0,68,0,0,0
67,286,409,1120000000000,29.384,448.057,6451420.72,1873041.835,9,5.5,2,50.08,0.12,3,64,76,70.75,1.41,2
67,290,409,1120000000000,28.509,467.931,6451435.969,1873028.972,9,5.5,2,47.85,-11.2,3,64,76,72.67,1.52,1
67,295,409,1120000000000,28.435,490.511,6451452.684,1873013.668,9,5.5,2,43.79,-2.22,3,64,76,78.18,1.79,1
67,296,409,1120000000000,28.558,494.848,6451455.927,1873010.548,9,5.5,2,43.85,3.32,3,64,76,79.09,1.8,1
67,297,815,1120000000000,-34.935,521.239,6452099.763,1873283.906,20,7.5,2,3.01,0,2,0,73,0,0,0
67,300,409,1120000000000,29.212,512.713,6451468.899,1872998.069,9,5.5,2,44.95,-0.26,3,64,76,79.65,1.77,2
67,301,814,1163048700,12.778,90.817,2230526.199,1375640.567,16,7,2,0,0,1,37,68,0,0,0
67,302,815,1120000000000,-34.997,519.735,6452099.054,1873282.578,20,7.5,2,3.01,0,2,0,73,0,0,2
67,304,815,1120000000000,-35.022,519.132,6452098.77,1873282.046,20,7.5,2,3.01,0,2,0,73,0,0,1
67,307,815,1120000000000,-35.06,518.23,6452098.344,1873281.249,20,7.5,2,3.04,0.24,2,0,73,0,0,1
67,313,409,1120000000000,30.263,574.877,6451514.53,1872955.851,9,5.5,2,49.21,-3.43,3,64,76,69.19,1.41,2
67,325,814,1163051100,12.778,90.817,2230526.199,1375640.567,16,7,2,0,0,1,0,68,0,0,0
67,329,409,1120000000000,29.325,647.557,6451569.618,1872908.024,9,5.5,2,45.38,4.25,3,64,76,70.99,1.56,2
67,329,815,1120000000000,-35.113,515.821,6452097.25,1873279.103,20,7.5,2,0.67,0,2,0,73,0,0,0
67,330,409,1120000000000,29.28,652.108,6451573.065,1872905.057,9,5.5,2,45.81,5.21,3,64,76,71.17,1.55,2
67,340,286,1120000000000,-27.715,1582.188,6452408.79,1874268.307,14.2,7.4,2,39.52,0,2,66,0,39.8,1.01,0
67,342,286,1120000000000,-26.447,1574.888,6452409.866,1874260.917,14.2,7.4,2,36.56,-3.23,2,66,0,38.89,1.06,1
67,349,286,1120000000000,-22.203,1551.999,6452413.513,1874238.005,14.2,7.4,2,31.53,-1.77,2,66,0,41.54,1.32,1
67,352,409,1120000000000,28.587,762.091,6451656.183,1872833.007,9,5.5,2,54.05,6.96,3,64,76,79.94,1.48,2
67,353,286,1120000000000,-19.885,1539.466,6452415.503,1874225.419,14.2,7.4,2,33.84,15.84,2,66,0,43.12,1.27,0
67,356,815,1120000000000,-35.117,515.018,6452096.898,1873278.381,20,7.5,2,0,0,2,89,73,0,0,1
67,362,286,1120000000000,-12.922,1506.35,6452421.596,1874192.032,14.2,7.4,2,37.51,-12.17,2,66,0,43.58,1.16,1
67,365,409,1120000000000,27.706,837.023,6451713.005,1872784.22,9,5.5,2,58.15,5.44,3,64,76,80.24,1.38,2
67,365,815,1120000000000,-35.117,515.018,6452096.898,1873278.381,20,7.5,2,0,0,2,89,73,0,0,0
67,365,286,1120000000000,-11.924,1496.269,6452422.453,1874181.429,14.2,7.4,2,31.6,-8.38,2,66,75,46.57,1.47,1
67,367,815,1120000000000,-35.117,515.018,6452096.898,1873278.381,20,7.5,2,0,0,2,89,73,0,0,1
67,374,286,1120000000000,-11.597,1461.729,6452424.244,1874146.983,14.2,7.4,2,43.2,13.47,2,66,75,47.86,1.11,1
67,376,286,1120000000000,-12.229,1452.626,6452424.015,1874137.495,14.2,7.4,2,46.6,-1.81,2,66,75,46.47,1,1
67,382,409,1120000000000,28.01,938.622,6451789.343,1872716.901,9,5.5,2,59.99,-0.16,3,57,76,153.25,2.55,2
67,383,409,1120000000000,28.06,944.619,6451793.838,1872712.927,9,5.5,2,59.98,0,3,57,76,153.06,2.55,1
67,383,814,1163056900,12.778,90.817,2230526.199,1375640.567,16,7,2,0,0,1,0,68,0,0,0
67,384,814,1163057000,12.778,90.817,2230526.199,1375640.567,16,7,2,0,0,1,0,68,0,0,1
67,384,18,1163068700,38.12,2047.241,2230831.069,1377511.769,11.8,7.5,2,23.72,0,0,0,0,0,0,0
67,389,18,1163069200,29.195,2055.276,2230821.044,1377518.319,11.8,7.5,2,24.26,10.25,0,0,0,0,0,1
67,391,18,1163069400,26.088,2059.187,2230817.334,1377521.747,11.8,7.5,2,25.19,2.3,0,0,0,0,0,1
67,397,815,1120000000000,-35.117,515.018,6452096.898,1873278.381,20,7.5,2,0,0,2,0,73,0,0,2
67,403,815,1120000000000,-35.117,515.018,6452096.898,1873278.381,20,7.5,2,0,0,2,0,73,0,0,1
67,403,286,1120000000000,-20.743,1343.304,6452424.318,1874031.242,14.2,7.4,2,41.02,0.48,1,69,71,32.33,0.79,0
67,406,815,1120000000000,-35.117,515.018,6452096.898,1873278.381,20,7.5,2,0,0,2,0,73,0,0,2
67,410,814,1163059600,12.778,90.817,2230526.199,1375640.567,16,7,2,0,0,1,0,68,0,0,0
67,411,286,1120000000000,-20.953,1310.545,6452421.412,1873998.626,14.2,7.4,2,40.86,-5.81,1,69,71,39.38,0.96,1
67,411,409,1120000000000,28.129,1119.17,6451925.419,1872598.284,9,5.5,2,59.98,-0.31,3,57,76,133.58,2.23,2
67,414,815,1120000000000,-35.117,515.018,6452096.898,1873278.381,20,7.5,2,0,0,2,0,73,0,0,0
67,415,286,1120000000000,-22.029,1291.342,6452419.455,1873982.601,14.2,7.4,2,51.32,0,1,69,71,37.58,0.73,0
67,417,815,1120000000000,-35.117,515.018,6452096.898,1873278.381,20,7.5,2,0,0,2,0,73,0,0,2
67,418,286,1120000000000,-20.044,1277.865,6452417.818,1873970.966,14.2,7.4,2,39.15,-0.06,1,69,71,37.24,0.95,0
67,419,815,1120000000000,-35.117,515.018,6452096.898,1873278.381,20,7.5,2,0,0,2,0,73,0,0,2
67,421,815,1120000000000,-35.117,515.018,6452096.898,1873278.381,20,7.5,2,0,0,2,0,73,0,0,1
67,421,721,1120000000000,51.663,104.929,6451134.705,1873295.567,16.5,6.9,2,25,0,5,53,0,67.35,2.69,2
67,424,815,1120000000000,-35.117,515.018,6452096.898,1873278.381,20,7.5,2,0,0,2,0,73,0,0,0
67,427,286,1120000000000,-17.158,1240.834,6452409.287,1873934.819,14.2,7.4,2,43.18,0.33,1,69,71,36.67,0.85,0
67,427,815,1120000000000,-35.117,515.018,6452096.898,1873278.381,20,7.5,2,0,0,2,0,73,0,0,2
67,428,409,1120000000000,28.108,1222.222,6452002.956,1872530.538,9,5.5,2,60.88,9.51,3,57,76,120.61,1.98,2
67,428,815,1120000000000,-35.117,515.018,6452096.898,1873278.381,20,7.5,2,0,0,2,0,73,0,0,0
67,429,814,1163061500,12.778,90.817,2230526.199,1375640.567,16,7,2,0,0,1,0,68,0,0,0
67,430,815,1120000000000,-35.117,515.018,6452096.898,1873278.381,20,7.5,2,0,0,2,0,73,0,0,2
67,431,409,1120000000000,28.026,1241.103,6452017.164,1872518.197,9,5.5,2,65.3,11.2,3,57,76,116.73,1.79,2
67,435,815,1120000000000,-35.117,515.018,6452096.898,1873278.381,20,7.5,2,0,0,2,0,73,0,0,0
67,435,286,1120000000000,-16.941,1207.108,6452399.198,1873902.558,14.2,7.4,2,42.04,11.42,1,69,71,38.11,0.91,0
67,435,721,1120000000000,51.699,139.038,6451158.23,1873269.652,16.5,6.9,2,25.03,0.15,5,53,71,59.42,2.37,2
67,436,721,1120000000000,51.728,141.556,6451159.911,1873267.801,16.5,6.9,2,24.91,-2.01,5,53,71,58.72,2.36,1
67,439,815,1120000000000,-35.117,515.018,6452096.898,1873278.381,20,7.5,2,0,0,2,0,73,0,0,0
67,440,409,1120000000000,28.063,1297.927,6452059.933,1872480.672,9,5.5,2,59.81,-1.28,3,57,76,105.22,1.76,2
67,443,721,1120000000000,52.034,157.033,6451170.241,1873256.248,16.5,6.9,2,20.23,1.15,5,53,71,56.05,2.77,2
67,443,409,1120000000000,28.088,1315.831,6452073.472,1872468.812,9,5.5,2,59.83,1.6,3,57,76,102.93,1.72,0
67,448,814,1163063400,12.778,90.817,2230526.199,1375640.567,16,7,2,0,0,1,0,68,0,0,0
67,449,409,1120000000000,28.208,1351.832,6452100.552,1872445.09,9,5.5,2,60,0,3,57,76,97.87,1.63,2
67,452,814,1163063800,12.778,90.817,2230526.199,1375640.567,16,7,2,0,0,1,0,68,0,0,0
67,454,409,1120000000000,28.347,1381.803,6452123.079,1872425.303,9,5.5,2,58.63,-10.7,3,57,76,93.68,1.6,2
67,456,815,1120000000000,-35.117,515.018,6452096.898,1873278.381,20,7.5,2,0,0,2,0,73,0,0,0
67,459,286,1120000000000,-18.891,1104.512,6452360.11,1873810.014,14.2,7.4,2,50.84,9.88,1,69,71,46.07,0.91,0
67,461,815,1120000000000,-35.117,515.018,6452096.898,1873278.381,20,7.5,2,0,0,2,0,73,0,0,2
67,462,721,1120000000000,52.497,195.667,6451196.217,1873227.643,16.5,6.9,2,20.33,0,5,53,71,61.65,3.03,2
67,462,815,1120000000000,-35.117,515.018,6452096.898,1873278.381,20,7.5,2,0,0,2,0,73,0,0,0
67,463,721,1120000000000,52.522,197.744,6451197.584,1873226.137,16.5,6.9,2,19.93,-6.46,5,53,71,62.03,3.11,2
67,464,814,1163065000,12.778,90.817,2230526.199,1375640.567,16,7,2,0,0,1,0,68,0,0,0
67,465,721,1120000000000,52.572,201.542,6451200.317,1873223.126,16.5,6.9,2,18.34,-5.81,5,53,71,63.26,3.45,2
67,470,815,1120000000000,-35.117,515.018,6452096.898,1873278.381,20,7.5,2,0,0,2,0,73,0,0,0
67,471,286,1120000000000,-11.62,1048.503,6452337.546,1873762.121,14.2,7.4,2,44.63,-3.39,1,69,71,43.56,0.98,0
67,472,286,1120000000000,-10.775,1044.176,6452335.741,1873758.134,14.2,7.4,2,44.65,3.36,1,69,71,43.65,0.98,1
67,473,409,1120000000000,28.914,1483.738,6452199.277,1872357.825,9,5.5,2,51.03,0.68,3,57,76,89.74,1.76,2
67,473,814,1163065900,12.778,90.817,2230526.199,1375640.567,16,7,2,0,0,1,0,68,0,0,0
67,474,286,1120000000000,-9.203,1035.292,6452331.872,1873750.003,14.2,7.4,2,45.56,3.35,1,69,71,43.94,0.96,1
67,475,815,1120000000000,-35.117,515.018,6452096.898,1873278.381,20,7.5,2,0,0,2,0,73,0,0,2
67,476,814,1163066200,12.778,90.817,2230526.199,1375640.567,16,7,2,0,0,1,0,68,0,0,0
67,479,814,1163066500,12.778,90.817,2230526.199,1375640.567,16,7,2,0,0,1,0,68,0,0,1
67,487,286,1120000000000,-1.905,974.967,6452308.297,1873693.107,14.2,7.4,2,43.85,0,1,69,71,42.03,0.96,1
67,490,409,1120000000000,29.151,1574.205,6452267.331,1872297.913,9,5.5,2,54.83,0.27,3,57,76,89.84,1.64,2
67,492,409,1120000000000,29.19,1585.186,6452275.589,1872290.703,9,5.5,2,54.71,-1.95,3,57,76,89.69,1.64,1
67,493,409,1120000000000,29.2,1590.665,6452279.748,1872287.085,9,5.5,2,54.38,-4.7,3,57,76,89.67,1.65,1
67,495,721,1120000000000,51.334,269.477,6451249.518,1873173.565,16.5,6.9,2,18.79,11.2,5,53,71,92.11,4.9,2
67,496,721,1120000000000,51.541,271.439,6451251.161,1873171.689,16.5,6.9,2,20.09,11.2,5,53,71,93.65,4.66,1
67,497,286,1120000000000,-4.036,927.592,6452286.5,1873650.477,14.2,7.4,2,46.26,7.45,1,69,71,39.61,0.86,0
67,498,721,1120000000000,51.797,275.829,6451254.216,1873168.38,16.5,6.9,2,22.6,-0.23,5,53,71,96.26,4.26,2
67,500,409,1120000000000,29.364,1628.546,6452308.255,1872262.157,9,5.5,2,55.02,0.09,3,57,76,90.34,1.64,0
67,502,409,1120000000000,29.372,1639.522,6452316.562,1872254.946,9,5.5,2,55.26,4.1,3,57,83,89.97,1.63,1
67,504,721,1120000000000,52.721,290.494,6451264.104,1873157.538,16.5,6.9,2,27.35,11.2,5,53,71,101.4,3.71,2
67,508,286,1120000000000,-5.232,873.464,6452267.55,1873599.755,14.2,7.4,2,51.3,6.29,1,69,71,31.33,0.61,0
67,509,814,1163069500,12.778,90.817,2230526.199,1375640.567,16,7,2,0,0,1,91,68,0,0,1
67,510,721,1120000000000,53.1,308.163,6451276.561,1873144.971,16.5,6.9,2,29.89,-0.04,5,53,71,104.65,3.5,2
67,511,409,1120000000000,28.778,1691.005,6452355.078,1872221.518,9,5.5,2,59.91,1.77,3,57,83,90.42,1.51,0
